image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7850/9781785033650.jpg,Bloom,Estee Lalonde,Hardback,3.5,19.4,$,21.1,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000020.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8573/9780857360014.jpg,Theory of Music Workbook Grade 2 (2007),Naomi Yandell,Paperback,3.5,7.85,$,,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000021.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7181/9780718185336.jpg,Hygge,Marie Tourell Söderberg,Hardback,3.5,24.62,$,,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000022.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5947/9781594746161.jpg,The Resurrectionist,E. B. Hudspeth,Hardback,3.5,19.94,$,25.2,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000023.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4197/9781419722158.jpg,"Capture Your Style:Transform Your Instagram Photos, Showcase Your",Aimee Song,Paperback,3.5,14.38,$,19.1,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000024.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6077/9781607749486.jpg,Curated Closet,Anuschka Rees,Paperback,3.5,18.67,$,25.2,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000025.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4862/9780486273525.jpg,How to Make Origami Airplanes That Fly,Gery Hsu,Paperback,3.5,7.35,$,,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000026.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4711/9781471166228.jpg,Whiskey in a Teacup,Reese Witherspoon,Hardback,3.5,19.61,$,24.0,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000027.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3304/9780330435703.jpg,The Call of the Weird,Louis Theroux,Paperback,3.5,6.04,$,12.9,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000028.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8497/9781849756136.jpg,Monochrome Home,Hilary Robertson,Hardback,3.5,23.14,$,31.4,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000029.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0995/9780099594932.jpg,Revolution,Russell Brand,Paperback,3.5,9.9,$,11.4,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000030.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4516/9781451699371.jpg,Lessons From Madame Chic,Jennifer L. Scott,Hardback,3.5,13.58,$,20.1,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000031.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6006/9781600610868.jpg,An Illustrated Life,Danny Gregory,Paperback,3.5,16.5,$,21.1,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000032.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9789/6798/9789679852943.jpg,Theory of Music Made Easy Grade 2,Lina Ng,Sheet music,3.5,6.48,$,,9790000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000033.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4465/9780446535861.jpg,Style A To Zoe,Rachel Zoe,Paperback,3.5,16.42,$,19.1,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000034.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5715/9780571533039.jpg,Improve your sight-reading! Piano Grade 3,Paul Harris,Paperback,3.5,7.78,$,8.8,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000035.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5796/9781579656935.jpg,Remodelista: The Art of Order,Julie Carlson,Hardback,3.5,18.93,$,21.95,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000036.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5002/9780500275825.jpg,The Shock of the New,Robert Hughes,Paperback,3.5,33.01,$,37.1,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000037.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0073/9780007391233.jpg,This Is a Call,Paul Brannigan,Paperback,3.5,10.42,$,10.5,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000038.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7841/9781784162054.jpg,The Princess Diarist,Carrie Fisher,Paperback,3.5,9.7,$,11.5,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000039.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4059/9781405918831.jpg,More Fool Me,Stephen Fry,Paperback,3.5,8.25,$,11.5,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000040.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7119/9780711986749.jpg,Freddie Mercury,Peter Freestone,Paperback,3.5,10.62,$,12.9,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000041.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4465/9780446585040.jpg,Seriously...I'm Kidding,Ellen DeGeneres,Paperback,3.5,11.25,$,17.0,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000042.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5712/9780571245000.jpg,Nocturnes,Kazuo Ishiguro,Paperback,3.5,9.01,$,11.4,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000043.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3072/9780307273604.jpg,Daily Rituals,Mason Currey,Hardback,3.5,16.48,$,24.0,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000044.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9229/9780922915941.jpg,Lords Of Chaos - 2nd Edition,Didrik Soderlind,Paperback,3.5,18.65,$,21.1,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000045.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1933/9780193386792.jpg,Fiddle Time Sprinters + CD,Kathy Blackwell,Sheet music,3.5,11.09,$,11.5,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000046.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0073/9780007328284.jpg,Booky Wook 2,Russell Brand,Paperback,3.5,10.06,$,12.4,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000047.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7390/9780739012901.jpg,Junior Hanon,Charles-Louis Hanon,Paperback,3.5,8.73,$,12.95,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000048.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9789/0636/9789063694791.jpg,Design. Think. Make. Break. Repeat,Martin Tomitsch,Paperback,3.5,27.29,$,29.9,9790000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000049.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7437/9781743793459.jpg,This Is Home,Natalie Walton,Hardback,3.5,29.85,$,37.1,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000050.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1932/9780193220874.jpg,Cello Time Joggers + CD,Kathy Blackwell,Sheet music,3.5,11.07,$,11.5,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000051.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4052/9781405206341.jpg,Tintin and the Lake of Sharks,Herge,Paperback,3.5,7.54,$,10.3,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000052.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3853/9780385344982.jpg,How To Tie A Scarf,Potter Style,Hardback,3.5,9.54,$,12.4,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000053.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4197/9781419706813.jpg,Paris Street Style:A Guide to Effortless Chic,Isabelle Thomas,Paperback,3.5,16.25,$,21.1,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000054.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5565/9781556525896.jpg,I'm with the Band,Pamela Des Barres,Paperback,3.5,15.83,$,,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000055.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7704/9780770434038.jpg,A Beautiful Mess Photo Idea Book,Emma Chapman,Paperback,3.5,16.5,$,18.0,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000056.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9087/9781908707468.jpg,Really RELAXING Colouring Book 3,Elizabeth James,Paperback,3.5,8.58,$,,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000057.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8828/9780882849683.jpg,"Music for Little Mozarts Music Workbook, Bk 1",Christine H Barden,Paperback,3.5,8.02,$,8.12,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000058.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4862/9780486259062.jpg,Fun with Flowers Stencils,Paul E. Kennedy,Paperback,3.5,3,$,,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000059.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4059/9781405920018.jpg,Doctor Who: Official Annual 2016,Various,Hardback,3.5,13.97,$,,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000060.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0995/9780099580089.jpg,"So, Anyway...",John Cleese,Paperback,3.5,10.89,$,11.4,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000061.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5713/9780571309351.jpg,Girl in a Band,Kim Gordon,Paperback,3.5,9.26,$,10.3,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000062.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7475/9780747585664.jpg,"Eat, Pray, Love",Elizabeth Gilbert,Paperback,3.5,8.86,$,11.4,9780000000000.0,Biography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000063.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0621/9780062105240.jpg,The Happiness Project,Gretchen Rubin,Paperback,3.5,7.34,$,8.8,9780000000000.0,Biography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000064.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4516/9781451695199.jpg,Proof of Heaven,Dr. Eben Alexander,Paperback,3.5,13.01,$,17.0,9780000000000.0,Biography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000065.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2412/9780241217931.jpg,#Girlboss,Sophia Amoruso,Paperback,3.5,7.44,$,9.5,9780000000000.0,Biography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000066.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3409/9780340936177.jpg,My Booky Wook,Russell Brand,Paperback,3.5,9.34,$,13.9,9780000000000.0,Biography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000067.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1413/9780141394817.jpg,Autobiography,Morrissey,Paperback,3.5,10.28,$,12.9,9780000000000.0,Biography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000068.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4087/9781408711392.jpg,Fire and Fury,Michael Wolff,Paperback,3.5,17.89,$,20.1,9780000000000.0,Biography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000069.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7475/9780747589358.jpg,"Eat, Pray, Love",Elizabeth Gilbert,Paperback,3.5,8.09,$,8.8,9780000000000.0,Biography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000070.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0612/9780061240164.jpg,Game,Neil Strauss,Paperback,3.5,9.4,$,10.3,9780000000000.0,Biography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000071.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141034263.jpg,Three Cups of Tea,Greg Mortenson,Paperback,3.5,9.99,$,12.9,9780000000000.0,Biography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000072.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0621/9780062124296.jpg,How to Be a Woman,Caitlin Moran,Paperback,3.5,9.14,$,,9780000000000.0,Biography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000073.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4087/9781408711408.jpg,Fire and Fury,Michael Wolff,Hardback,3.5,9.03,$,25.2,9780000000000.0,Biography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000074.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0919/9780091940744.jpg,How To Be a Woman,Caitlin Moran,Paperback,3.5,9.27,$,11.4,9780000000000.0,Biography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000075.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3409/9780340953754.jpg,The Wolf of Wall Street,Jordan Belfort,Paperback,3.5,9.86,$,12.9,9780000000000.0,Biography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000076.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7499/9780749958794.jpg,Proof of Heaven,Dr. Eben Alexander,Paperback,3.5,7.13,$,17.0,9780000000000.0,Biography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000077.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3491/9780349139869.jpg,Orange is the New Black,Piper Kerman,Paperback,3.5,7.93,$,9.95,9780000000000.0,Biography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000078.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1431/9780143113997.jpg,"Eat, Pray, Love",Elizabeth Gilbert,Book,3.5,9.1,$,9.3,9780000000000.0,Biography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000079.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7874/9781787470439.jpg,You Do You,Sarah Knight,Hardback,3.5,11.84,$,18.0,9780000000000.0,Biography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000080.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7847/9781784758240.jpg,Trump: The Art of the Deal,Donald Trump,Paperback,3.5,10.49,$,12.9,9780000000000.0,Biography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000081.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0919/9780091949914.jpg,Under a Mackerel Sky,Rick Stein,Paperback,3.5,8.52,$,10.3,9780000000000.0,Biography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000082.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8476/9781847672520.jpg,The Rules of the Game,Neil Strauss,Paperback,3.5,8.65,$,11.4,9780000000000.0,Biography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000083.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7515/9780751555967.jpg,The House on Carnaval Street,Deborah Rodriguez,Paperback,3.5,9.85,$,11.4,9780000000000.0,Biography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000084.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1424/9780142414125.jpg,Three Cups of Tea,Greg Mortenson,Paperback,3.5,11.3,$,,9780000000000.0,Biography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000085.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4555/9781455547784.jpg,Seriously...I'm Kidding,Ellen DeGeneres,Paperback,3.5,7.4,$,8.8,9780000000000.0,Biography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000086.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7821/9781782118930.jpg,The Game,Neil Strauss,Paperback,3.5,9.86,$,12.4,9780000000000.0,Biography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000087.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4711/9781471177668.jpg,The Unknown Kimi Raikkonen,Kari Hotakainen,Hardback,3.5,17.92,$,24.0,9780000000000.0,Biography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000088.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4746/9781474609180.jpg,Written in History,Simon Sebag Montefiore,Hardback,3.5,12.85,$,20.1,9780000000000.0,Biography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000089.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0075/9780007515547.jpg,Not That Kind of Girl,LENA DUNHAM,Paperback,3.5,8.32,$,10.5,9780000000000.0,Biography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000090.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7538/9780753819234.jpg,The Intimate Adventures Of A London Call Girl,Belle de Jour,Paperback,3.5,8.05,$,11.4,9780000000000.0,Biography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000091.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5291/9781529105049.jpg,Renia's Diary,Renia Spiegel,Hardback,3.5,18.4,$,19.18,9780000000000.0,Biography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000092.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5533/9780553384772.jpg,The Wolf of Wall Street,Jordan Belfort,Paperback,3.5,12.86,$,18.0,9780000000000.0,Biography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000093.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3855/9780385523394.jpg,Orange Is the New Black,Piper Kerman,Paperback,3.5,10.9,$,16.0,9780000000000.0,Biography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000094.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3995/9780399594496.jpg,Trump: The Art of the Deal,Donald J Trump,Paperback,3.5,12.48,$,17.0,9780000000000.0,Biography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000095.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2307/9780230739468.jpg,Love Letters of Great Men,Ursula Doyle,Hardback,3.5,10.54,$,16.0,9780000000000.0,Biography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000096.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5713/9780571316533.jpg,Ayoade on Ayoade,Richard Ayoade,Paperback,3.5,9.83,$,12.9,9780000000000.0,Biography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000097.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3304/9780330456715.jpg,A Heartbreaking Work of Staggering Genius,Dave Eggers,Paperback,3.5,9.34,$,12.9,9780000000000.0,Biography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000098.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5098/9781509856688.jpg,The Jersey,Peter Bills,Hardback,3.5,20.63,$,31.4,9780000000000.0,Biography,/Users/kamilahmedaslam/Desktop/revised dataset/3.5/0000099.jpg
