image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8609/9781860969461.jpg,"Music Theory in Practice, Grade 5",Eric Taylor,Sheet music,4.5,8.8,$,,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000011.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7535/9780753557150.jpg,Lost Ocean,Johanna Basford,Paperback,4.5,12.39,$,,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000012.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7535/9780753545669.jpg,Release Your Anger: Midnight Edition: An Adult Coloring Book with 40 Swear Words to Color and Relax,James Alexander,Paperback,4.5,9.45,$,11.4,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000013.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4867/9780486789644.jpg,Creative Haven Creative Cats Coloring Book,Marjorie Sarnat,Paperback,4.5,5.22,$,,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000014.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2500/9781250058904.jpg,Humans of New York,Brandon Stanton,Hardback,4.5,23.45,$,30.4,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000015.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8771/9780877180135.jpg,John Thompson's Easiest Piano Course,John Thompson,Paperback,4.5,6.8,$,9.0,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000016.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7390/9780739051641.jpg,Suzuki Piano School Volume 1 with CD,Dr. Shinichi Suzuki,Mixed media product,4.5,13.11,$,25.7,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000017.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5713/9780571308040.jpg,Beastie Boys Book,Michael Diamond,Hardback,4.5,33.08,$,,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000018.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6088/9781608870080.jpg,Harry Potter: A Pop-Up Book,Bruce Foster,Hardback,4.5,17.43,$,24.99,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000019.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8109/9780810997417.jpg,"Wes Anderson Collection, The",Matt Zoller Seitz,Hardback,4.5,47.89,$,,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000020.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4088/9781408890776.jpg,Harry Potter - A Journey Through A History of Magic,British Library,Paperback,4.5,15.19,$,16.0,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000021.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8497/9780849752667.jpg,Bastien Piano Basics: Piano Level 1,James Bastien,Sheet music,4.5,6.5,$,6.7,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000022.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/8365/9783836514484.jpg,The Book of Symbols. Reflections on Archetypal Images,Archive for Research in Archetypal Symbolism,Hardback,4.5,23.56,$,24.26,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000023.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4137/9780413715609.jpg,Story,Robert McKee,Paperback,4.5,24.1,$,27.5,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000024.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8566/9781856697057.jpg,Pattern Magic,Tomoko Nakamichi,Paperback,4.5,14.32,$,24.0,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000025.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6167/9781616776190.jpg,Piano Adventures,Nancy Faber,Paperback,4.5,9.94,$,10.0,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000026.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3757/9780375714832.jpg,The Complete Persepolis,Marjane Satrapi,Paperback,4.5,22.02,$,26.3,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000027.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4722/9781472261250.jpg,The Quite Nice and Fairly Accurate Good Omens Script Book,Neil Gaiman,Hardback,4.5,15.43,$,24.0,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000028.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4864/9780486409511.jpg,Mastering Copperplate Calligraphy,Eleanor Winters,Paperback,4.5,12.62,$,14.95,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000029.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6167/9781616776213.jpg,My First Piano Adventure - Lesson Book B/CD,Nancy Faber,Paperback,4.5,9.78,$,10.0,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000030.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9784/8053/9784805314531.jpg,Japanese Knitting Stitch Bible,Hitomi Shida,Paperback,4.5,16.37,$,18.0,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000031.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6121/9781612122311.jpg,Nature Anatomy,Julia Rothman,Paperback,4.5,13,$,14.95,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000032.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7437/9781743790663.jpg,Coco Chanel,Megan Hess,Hardback,4.5,15.41,$,18.0,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000033.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7822/9781782215752.jpg,Kawaii: How to Draw Really Cute Stuff,Angela Nguyen,Paperback,4.5,10.69,$,11.4,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000034.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8478/9780847826698.jpg,Tom Ford,Tom Ford,Hardback,4.5,92.51,$,105.4,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000035.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8478/9780847837908.jpg,Kate,Kate Moss,Hardback,4.5,61.82,$,65.61,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000036.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4091/9781409183747.jpg,Listening to the Animals: Becoming The Supervet,Noel Fitzpatrick,Hardback,4.5,17.34,$,24.0,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000037.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8566/9781856697217.jpg,Folding Techniques for Designers:From Sheet to Form,Paul Jackson,Paperback,4.5,19.78,$,24.0,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000038.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8654/9780865478978.jpg,The Animator's Survival Kit,Richard Williams,Paperback,4.5,27.88,$,32.9,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000039.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5002/9780500294611.jpg,Hokusai Manga,Hokusai,Paperback,4.5,31.32,$,,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000040.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4262/9781426215643.jpg,Destinations of a Lifetime,National Geographic,Hardback,4.5,24.49,$,40.1,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000041.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4403/9781440309311.jpg,Mastering Manga with Mark Crilley,Mark Crilley,Paperback,4.5,16.03,$,21.1,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000042.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8771/9780877180050.jpg,John Thompson's Modern Course for the Piano,John Thompson,Paperback,4.5,9.37,$,,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000043.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7390/9780739003688.jpg,"The Complete Book of Scales, Chords, Arpeggios and Cadences",Willard Palmer,Paperback,4.5,9.1,$,9.49,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000044.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8566/9781856697064.jpg,Pattern Magic 2,Tomoko Nakamichi,Paperback,4.5,18.14,$,24.0,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000045.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8545/9781854596741.jpg,Actions: The Actors' Thesaurus,Marina Caldarone,Paperback,4.5,9.67,$,12.9,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000046.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1419/9780141982144.jpg,Cabin Porn,Zach Klein,Paperback,4.5,12.54,$,15.0,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000047.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5235/9781523506644.jpg,Keep Going,Austin Kleon,Paperback,4.5,8.94,$,11.95,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000048.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7893/9780789331144.jpg,The Bob's Burgers Burger Book,Loren Bouchard,Hardback,4.5,14.3,$,16.0,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000049.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4472/9781447294252.jpg,Humans of New York,Brandon Stanton,Hardback,4.5,19.11,$,24.0,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000050.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4087/9781408709238.jpg,Hamilton: The Revolution,Lin-Manuel Miranda,Hardback,4.5,29.97,$,43.7,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000051.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5742/9781574219722.jpg,Creative Coloring Inspirations,Valentina Harper,Paperback,4.5,6.86,$,7.8,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000052.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9105/9781910552148.jpg,Imagimorphia,Kerby Rosanes,Paperback,4.5,10.29,$,12.9,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000053.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5693/9781569317778.jpg,The Art of Spirited Away,Hayao Miyazaki,Hardback,4.5,20.15,$,25.2,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000054.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8609/9781860969096.jpg,"Piano Specimen Sight-Reading Tests, Grade 5",ABRSM,Sheet music,4.5,7.65,$,8.3,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000055.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6165/9781616558451.jpg,World Of Warcraft: Chronicle Volume 1,Blizzard,Hardback,4.5,25.77,$,40.1,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000056.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1950/9780195019193.jpg,A Pattern Language,Christopher Alexander,Hardback,4.5,38.37,$,55.5,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000057.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8771/9780877180319.jpg,A Dozen a Day,Edna Mae Burnam,Paperback,4.5,5.95,$,7.0,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000058.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8461/9781846149412.jpg,The Atlas of Beauty,Mihaela Noroc,Hardback,4.5,27.31,$,,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000059.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6167/9781616770877.jpg,Piano Adventures,Nancy Faber,Paperback,4.5,7.29,$,9.0,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000060.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3001/9780300169782.jpg,Alexander McQueen,Andrew Bolton,Hardback,4.5,50.47,$,,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000061.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4197/9781419717963.jpg,Face Paint:The Story of Makeup,Lisa Eldridge,Hardback,4.5,17.95,$,28.8,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000062.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7856/9781785659461.jpg,Spider-Man: Into the Spider-Verse,Ramin Zahed,Hardback,4.5,25.69,$,37.1,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000063.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8566/9781856696623.jpg,Stickerbomb 2,Studio Rarekwai (Srk),Paperback,4.5,21.4,$,,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000064.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5925/9781592536450.jpg,Let'S Draw Cute Animals (Illustration School),Sachiko Umoto,Paperback,4.5,9.31,$,13.9,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000065.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8771/9780877180241.jpg,A Dozen a Day Preparatory Book,Edna-Mae Burnam,Paperback,4.5,6.3,$,,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000066.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7390/9780739051665.jpg,"Suzuki Piano School, Vol 2",Seizo Azuma,Paperback,4.5,16.55,$,23.95,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000067.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7935/9780793525447.jpg,Hanon,Charles Hanon,Paperback,4.5,8.68,$,9.0,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000068.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8478/9780847842131.jpg,Codex Seraphinianus XXXIII,Luigi Serafini,Hardback,4.5,82.8,$,99.67,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000069.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7119/9780711954304.jpg,John Thompson's Easiest Piano Course,John Thompson,Paperback,4.5,6.41,$,,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000070.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7809/9781780979021.jpg,The Little Book of Chanel,Emma Baxter-Wright,Hardback,4.5,12.46,$,16.0,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000071.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9334/9781933492957.jpg,Framed Ink,Marcos Mateu-Mestre,Paperback,4.5,18.74,$,24.0,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000072.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5925/9781592539765.jpg,Illustration School: Let's Draw! (Includes Book and Sketch Pad),Sachiko Umoto,Paperback,4.5,11.82,$,16.0,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000073.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4514/9780451474575.jpg,Llama Llama Red Pajama,Anna Dewdney,Board book,4.5,10.48,$,,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000074.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6167/9781616776237.jpg,My First Piano Adventure - Lesson Book C/CD,Nancy Faber,Paperback,4.5,8.69,$,10.0,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000075.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6797/9780679741954.jpg,The Death and Life of Great American Cities,Jane Jacobs,Paperback,4.5,15.23,$,17.95,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000076.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5958/9781595828750.jpg,Avatar: The Last Airbender# The Promise Part 2,Gene Luen Yang,Paperback,4.5,9.36,$,11.5,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000077.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4862/9780486241784.jpg,Knitter's Almanac,Elizabeth Zimmermann,Paperback,4.5,7.77,$,7.8,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000078.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9558/9780955862076.jpg,Russian Criminal Tattoo Encyclopaedia Volume I,Danzig Baldaev,Hardback,4.5,18.59,$,24.0,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000079.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5925/9781592539864.jpg,Drawing and Painting Beautiful Faces,Jane Davenport,Paperback,4.5,14.8,$,20.1,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000080.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7535/9780753557563.jpg,Johanna's Christmas,Johanna Basford,Paperback,4.5,13.28,$,,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000081.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7704/9780770436681.jpg,Our Q And A A Day,Potter Style,Hardback,4.5,12.77,$,18.0,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000082.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9789/8813/9789881354761.jpg,Fashionpedia,FASHIONARY,Hardback,4.5,34.96,$,44.0,9790000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000083.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0607/9780060780944.jpg,Making Comics,Scott McCloud,Paperback,4.5,16.05,$,21.1,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000084.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7611/9780761163800.jpg,Safari,Dan Kainen,Hardback,4.5,20.02,$,23.95,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000085.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141044668.jpg,Postcards From Penguin,,Hardback,4.5,15.48,$,17.0,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000086.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7390/9780739054475.jpg,"Suzuki Piano School, Vol 1",Alfred Music,Paperback,4.5,7.47,$,11.95,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000087.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4053/9781405307406.jpg,Star Wars Classic Ultimate Sticker Book,Rebecca Smith,Paperback,4.5,4.77,$,5.0,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000088.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4472/9781447278603.jpg,You Are Here,Chris Hadfield,Hardback,4.5,19.91,$,25.2,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000089.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421500492.jpg,The Art of Howl's Moving Castle,Hayao Miyazaki,Hardback,4.5,19.9,$,35.95,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000090.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/8365/9783836538725.jpg,Sebastiao Salgado. GENESIS,Sebastiao Salgado,Hardback,4.5,72.1,$,,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000091.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5958/9781595829412.jpg,Avatar: The Last Airbender# The Promise Part 3,Gene Luen Yang,Paperback,4.5,9.37,$,11.5,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000092.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7535/9780753545676.jpg,Memos to Shitty People: A Delightful & Vulgar Adult Coloring Book,James Alexander,Paperback,4.5,8.63,$,10.3,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000093.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7850/9781785036804.jpg,Secrets for the Mad,dodie,Hardback,4.5,17.4,$,21.1,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000094.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8499/9781849900010.jpg,Life on Air,Sir David Attenborough,Paperback,4.5,11.18,$,12.9,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000095.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7390/9780739048122.jpg,Suzuki Violin School: v.2,Shinichi Suzuki,Paperback,4.5,8.04,$,11.95,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.5/0000096.jpg
