image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7475/9780747568766.jpg,Just Kids,Patti Smith,Paperback,4,13.84091982,$,18.2107425,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000032.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4711/9781471157790.jpg,Born to Run,Bruce Springsteen,Hardback,4,13.8665059,$,18.30907281,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000033.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8609/9781860969423.jpg,"Music Theory in Practice, Grade 2",Eric Taylor,Sheet music,4,13.89209198,$,18.40740312,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000034.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4088/9781408890769.jpg,Harry Potter - A History of Magic,British Library,Hardback,4,13.91767806,$,18.50573343,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000035.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7515/9780751535662.jpg,Scar Tissue,Anthony Kiedis,Paperback,4,13.94326414,$,18.60406373,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000036.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5098/9781509829477.jpg,The Artist's Way,Julia Cameron,Paperback,4,13.96885022,$,18.70239404,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000037.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5005/9780500513606.jpg,Chanel,Daniele Bott,Hardback,4,13.9944363,$,18.80072435,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000038.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8478/9781847807717.jpg,Coco Chanel,Isabel Sanchez Vegara,Hardback,4,14.02002239,$,18.89905465,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000039.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8771/9780877180128.jpg,John Thompson's Easiest Piano Course,John Thompson,Paperback,4,14.04560847,$,18.99738496,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000040.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0994/9780099457046.jpg,Moab Is My Washpot,Stephen Fry,Paperback,4,14.07119455,$,19.09571527,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000041.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4521/9781452106557.jpg,Darth Vader and Son,Jeffrey Brown,Hardback,4,14.09678063,$,19.19404558,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000042.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2411/9780241184837.jpg,Hooked,Nir Eyal,Hardback,4,14.12236671,$,19.29237588,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000043.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4722/9781472200341.jpg,The Ocean at the End of the Lane,Neil Gaiman,Paperback,4,14.14795279,$,19.39070619,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000044.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8609/9781860969447.jpg,"Music Theory in Practice, Grade 4",Eric Taylor,Sheet music,4,14.17353887,$,19.4890365,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000045.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6167/9781616770785.jpg,Piano Adventures,Nancy Faber,Paperback,4,14.19912495,$,19.58736681,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000046.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7423/9781742372389.jpg,The Happiest Refugee,Anh Do,Paperback,4,14.22471103,$,19.68569711,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000047.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7611/9780761178972.jpg,Show Your Work!,Austin Kleon,Paperback,4,14.25029711,$,19.78402742,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000048.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7538/9780753826614.jpg,Life,Keith Richards,Paperback,4,14.27588319,$,19.88235773,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000049.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7863/9781786331502.jpg,Daisy Jones and The Six,TAYLOR JENKINS REID,Hardback,4,14.30146927,$,19.98068804,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000050.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4650/9780465050659.jpg,The Design of Everyday Things,Donald A. Norman,Paperback,4,14.32705535,$,20.07901834,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000051.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7716/9781771642484.jpg,The Hidden Life of Trees,Peter Wohlleben,Hardback,4,14.35264143,$,20.17734865,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000052.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3491/9780349113913.jpg,Me Talk Pretty One Day,David Sedaris,Paperback,4,14.37822751,$,20.27567896,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000053.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0628/9780062801975.jpg,Homebody,Joanna Gaines,Hardback,4,14.40381359,$,20.37400927,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000054.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7522/9780752265629.jpg,The Mindfulness Colouring Book,Emma Farrarons,Paperback,4,14.42939967,$,20.47233957,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000055.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4087/9781408711705.jpg,Fantastic Beasts: The Crimes of Grindelwald - The Original Screenplay,J.K. Rowling,Hardback,4,14.45498575,$,20.57066988,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000056.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141035796.jpg,Ways of Seeing,John Berger,Paperback,4,14.48057184,$,20.66900019,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000057.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0995/9780099539551.jpg,The Hare with Amber Eyes,Edmund de Waal,Paperback,4,14.50615792,$,20.7673305,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000058.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7475/9780747568766.jpg,Just Kids,Patti Smith,Paperback,4,14.531744,$,20.8656608,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000059.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4711/9781471157790.jpg,Born to Run,Bruce Springsteen,Hardback,4,14.55733008,$,20.96399111,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000060.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8609/9781860969423.jpg,"Music Theory in Practice, Grade 3",Eric Taylor,Sheet music,4,14.58291616,$,21.06232142,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000061.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4088/9781408890769.jpg,Harry Potter - A History of Magic,British Library,Hardback,4,14.60850224,$,21.16065172,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000062.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7515/9780751535662.jpg,Scar Tissue,Anthony Kiedis,Paperback,4,14.63408832,$,21.25898203,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000063.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5098/9781509829477.jpg,The Artist's Way,Julia Cameron,Paperback,4,14.6596744,$,21.35731234,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000064.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5005/9780500513606.jpg,Chanel,Daniele Bott,Hardback,4,14.68526048,$,21.45564265,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000065.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8478/9781847807717.jpg,Coco Chanel,Isabel Sanchez Vegara,Hardback,4,14.71084656,$,21.55397295,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000066.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8771/9780877180128.jpg,John Thompson's Easiest Piano Course,John Thompson,Paperback,4,14.73643264,$,21.65230326,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000067.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0994/9780099457046.jpg,Moab Is My Washpot,Stephen Fry,Paperback,4,14.76201872,$,21.75063357,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000068.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4521/9781452106557.jpg,Darth Vader and Son,Jeffrey Brown,Hardback,4,14.7876048,$,21.84896388,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000069.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2411/9780241184837.jpg,Hooked,Nir Eyal,Hardback,4,14.81319088,$,21.94729418,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000070.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4722/9781472200341.jpg,The Ocean at the End of the Lane,Neil Gaiman,Paperback,4,14.83877696,$,22.04562449,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000071.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8609/9781860969447.jpg,"Music Theory in Practice, Grade 5",Eric Taylor,Sheet music,4,14.86436304,$,22.1439548,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000072.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6167/9781616770785.jpg,Piano Adventures,Nancy Faber,Paperback,4,14.88994912,$,22.24228511,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000073.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7423/9781742372389.jpg,The Happiest Refugee,Anh Do,Paperback,4,14.91553521,$,22.34061541,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000074.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7611/9780761178972.jpg,Show Your Work!,Austin Kleon,Paperback,4,14.94112129,$,22.43894572,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000075.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7538/9780753826614.jpg,Life,Keith Richards,Paperback,4,14.96670737,$,22.53727603,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000076.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7863/9781786331502.jpg,Daisy Jones and The Six,TAYLOR JENKINS REID,Hardback,4,14.99229345,$,22.63560634,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000077.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4650/9780465050659.jpg,The Design of Everyday Things,Donald A. Norman,Paperback,4,15.01787953,$,22.73393664,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000078.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7716/9781771642484.jpg,The Hidden Life of Trees,Peter Wohlleben,Hardback,4,15.04346561,$,22.83226695,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000079.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3491/9780349113913.jpg,Me Talk Pretty One Day,David Sedaris,Paperback,4,15.06905169,$,22.93059726,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000080.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0628/9780062801975.jpg,Homebody,Joanna Gaines,Hardback,4,15.09463777,$,23.02892757,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000081.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7522/9780752265629.jpg,The Mindfulness Colouring Book,Emma Farrarons,Paperback,4,15.12022385,$,23.12725787,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000082.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4087/9781408711705.jpg,Fantastic Beasts: The Crimes of Grindelwald - The Original Screenplay,J.K. Rowling,Hardback,4,15.14580993,$,23.22558818,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000083.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141035796.jpg,Ways of Seeing,John Berger,Paperback,4,15.17139601,$,23.32391849,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000084.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0995/9780099539551.jpg,The Hare with Amber Eyes,Edmund de Waal,Paperback,4,15.19698209,$,23.42224879,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000085.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7475/9780747568766.jpg,Just Kids,Patti Smith,Paperback,4,15.22256817,$,23.5205791,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000086.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4711/9781471157790.jpg,Born to Run,Bruce Springsteen,Hardback,4,15.24815425,$,23.61890941,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000087.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8609/9781860969423.jpg,"Music Theory in Practice, Grade 4",Eric Taylor,Sheet music,4,15.27374033,$,23.71723972,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000088.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4088/9781408890769.jpg,Harry Potter - A History of Magic,British Library,Hardback,4,15.29932641,$,23.81557002,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000089.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7515/9780751535662.jpg,Scar Tissue,Anthony Kiedis,Paperback,4,15.32491249,$,23.91390033,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000090.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5098/9781509829477.jpg,The Artist's Way,Julia Cameron,Paperback,4,15.35049858,$,24.01223064,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000091.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5005/9780500513606.jpg,Chanel,Daniele Bott,Hardback,4,15.37608466,$,24.11056095,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000092.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8478/9781847807717.jpg,Coco Chanel,Isabel Sanchez Vegara,Hardback,4,15.40167074,$,24.20889125,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000093.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8771/9780877180128.jpg,John Thompson's Easiest Piano Course,John Thompson,Paperback,4,15.42725682,$,24.30722156,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000094.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0994/9780099457046.jpg,Moab Is My Washpot,Stephen Fry,Paperback,4,15.4528429,$,24.40555187,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000095.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4521/9781452106557.jpg,Darth Vader and Son,Jeffrey Brown,Hardback,4,15.47842898,$,24.50388218,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000096.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2411/9780241184837.jpg,Hooked,Nir Eyal,Hardback,4,15.50401506,$,24.60221248,9780000000000.0,Art-Photography,/Users/kamilahmedaslam/Desktop/revised dataset/4.00/0000097.jpg
